work_year,remote_ratio,experience_level_num,company_size_num,salary_log,job_title_index,employment_type_index,salary_currency_index,employee_residence_index,remote_type_index
2023,100,1,1,11.490178707974312,1.0,0.0,0.0,0.0,1.0
2023,0,2,1,12.211065162153215,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.711784520403112,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.437188334739655,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.767575435251748,0.0,0.0,0.0,0.0,0.0
2023,100,2,1,11.695255355062795,2.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.225256725762893,2.0,0.0,0.0,0.0,1.0
2023,100,1,1,11.669852287744238,1.0,0.0,0.0,0.0,1.0
2023,100,1,1,11.325643626293688,1.0,0.0,0.0,0.0,1.0
2023,0,2,1,12.132969552931216,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.769898298682092,1.0,0.0,0.0,0.0,0.0
2023,0,1,0,12.206077645517674,12.0,0.0,0.0,0.0,0.0
2023,0,1,0,11.736077016252437,12.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.211065162153215,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.711784520403112,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.228328144428588,3.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.864996828675356,3.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.951186847493476,11.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.849404844423074,11.0,0.0,0.0,0.0,0.0
2023,0,1,1,12.235247879073018,25.0,0.0,0.0,0.0,0.0
2023,0,1,1,12.052927293524846,25.0,0.0,0.0,0.0,0.0
2023,100,2,1,11.707677772181546,0.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.264476926102367,0.0,0.0,0.0,0.0,1.0
2023,0,1,1,11.944714374881176,0.0,0.0,0.0,0.0,0.0
2023,0,1,1,11.661354090741,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.154784614286667,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.820417517632333,1.0,0.0,0.0,0.0,0.0
2023,100,1,1,11.082157933374816,2.0,0.0,2.0,1.0,1.0
2023,100,1,1,10.492689881579409,2.0,0.0,2.0,1.0,1.0
2023,0,2,1,12.100717685412471,2.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.608244735642321,2.0,0.0,0.0,0.0,0.0
2023,100,2,1,12.525620323525118,1.0,0.0,0.0,0.0,1.0
2023,100,2,1,12.117246896289503,1.0,0.0,0.0,0.0,1.0
2023,0,2,1,12.04355959836804,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.849404844423074,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.944714374881176,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.661354090741,0.0,0.0,0.0,0.0,0.0
2023,100,2,1,11.982935344196433,0.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.775297421715827,0.0,0.0,0.0,0.0,1.0
2023,0,1,1,12.206077645517674,0.0,0.0,0.0,0.0,0.0
2023,0,1,1,11.695255355062795,0.0,0.0,0.0,0.0,0.0
2023,100,2,1,12.07254696717504,1.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.982935344196433,1.0,0.0,0.0,0.0,1.0
2023,0,1,1,11.561725152903833,0.0,0.0,2.0,1.0,0.0
2023,0,1,1,11.350418300109132,0.0,0.0,2.0,1.0,0.0
2023,0,2,1,11.942113610091182,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.578722568760277,0.0,0.0,0.0,0.0,0.0
2023,100,0,1,11.350418300109132,2.0,0.0,0.0,0.0,1.0
2023,100,0,1,11.225256725762893,2.0,0.0,0.0,0.0,1.0
2023,0,2,1,12.323860125621126,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.9601785009348,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.918397239722838,4.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.695255355062795,4.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.006407555388575,3.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.744045122410057,3.0,0.0,0.0,0.0,0.0
2023,100,2,1,11.884495917930655,2.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.407576060361786,2.0,0.0,0.0,0.0,1.0
2023,0,2,1,12.228328144428588,3.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.864996828675356,3.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.461642696843066,2.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.356283350762888,2.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.02874460037869,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.575909653758895,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.006407555388575,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.744045122410057,0.0,0.0,0.0,0.0,0.0
2023,0,1,1,11.951186847493476,14.0,0.0,0.0,0.0,0.0
2023,0,1,1,11.849404844423074,14.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.429220196836383,6.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.206077645517674,6.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.468440756144114,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.133507329024972,1.0,0.0,0.0,0.0,0.0
2023,100,2,1,11.982935344196433,0.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.775297421715827,0.0,0.0,0.0,0.0,1.0
2023,0,2,1,12.206077645517674,6.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.918397239722838,6.0,0.0,0.0,0.0,0.0
2023,0,2,1,10.714439990727769,1.0,0.0,1.0,3.0,0.0
2023,0,2,1,10.491301994830229,1.0,0.0,1.0,3.0,0.0
2023,0,2,1,11.918397239722838,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.695255355062795,1.0,0.0,0.0,0.0,0.0
2023,50,0,1,10.308985993422082,2.0,0.0,0.0,4.0,2.0
2023,0,1,1,12.128116509451258,6.0,0.0,0.0,0.0,0.0
2023,0,1,1,11.736077016252437,6.0,0.0,0.0,0.0,0.0
2022,100,0,0,10.443512690706546,2.0,1.0,0.0,0.0,1.0
2022,100,1,1,10.778977123006351,18.0,0.0,6.0,7.0,1.0
2023,100,2,2,11.156264806643742,29.0,0.0,1.0,8.0,1.0
2022,0,3,2,11.571203807011969,8.0,0.0,0.0,50.0,0.0
2023,100,2,1,12.07254696717504,2.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.775297421715827,2.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.711784520403112,2.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.448930795918299,2.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.918397239722838,8.0,0.0,0.0,12.0,1.0
2023,100,2,1,11.407576060361786,8.0,0.0,0.0,12.0,1.0
2023,100,2,1,12.013706813470414,2.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.626263078808801,2.0,0.0,0.0,0.0,1.0
2023,0,0,1,12.301387370778713,15.0,0.0,0.0,0.0,0.0
2023,100,2,1,11.112462823634855,17.0,0.0,1.0,5.0,1.0
2023,0,0,1,11.002116507732017,22.0,0.0,1.0,5.0,0.0
2023,0,2,1,12.228328144428588,3.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.864996828675356,3.0,0.0,0.0,0.0,0.0
2023,100,2,0,14.077875591662238,2.0,0.0,3.0,4.0,1.0
2023,0,1,1,12.206077645517674,3.0,0.0,0.0,0.0,0.0
2023,0,1,1,12.07254696717504,3.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.132969552931216,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.769898298682092,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.132969552931216,2.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.70932249586873,2.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.228328144428588,3.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.864996828675356,3.0,0.0,0.0,0.0,0.0
2023,50,1,2,10.596659732783579,1.0,0.0,0.0,6.0,2.0
2023,50,2,1,13.815511557963774,13.0,0.0,14.0,37.0,2.0
2023,0,2,1,12.10171718019558,2.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.57139246667992,2.0,0.0,0.0,0.0,0.0
2023,100,2,1,11.820417517632333,1.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.552155793461898,1.0,0.0,0.0,0.0,1.0
2023,0,2,1,11.736077016252437,2.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.608244735642321,2.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.94081068679887,3.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.717505780625043,3.0,0.0,0.0,0.0,0.0
2023,100,3,1,12.644330802262578,0.0,0.0,0.0,0.0,1.0
2023,100,3,1,12.384223015005313,0.0,0.0,0.0,0.0,1.0
2023,0,2,1,11.934139242546483,2.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.710997331855415,2.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.132969552931216,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.769898298682092,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.419169901386761,3.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.056417678159836,3.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.034103319015012,5.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.56362808494399,5.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.761978449224166,3.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.579658451506333,3.0,0.0,0.0,0.0,0.0
2022,100,2,2,12.165255859329688,33.0,0.0,0.0,0.0,1.0
2023,0,1,1,11.849404844423074,0.0,0.0,0.0,0.0,0.0
2023,0,1,1,11.51293546492023,0.0,0.0,0.0,0.0,0.0
2023,100,2,0,11.51293546492023,9.0,0.0,1.0,5.0,1.0
2023,100,2,0,11.289794413577894,9.0,0.0,1.0,5.0,1.0
2023,0,2,1,12.524530013005734,3.0,0.0,0.0,5.0,0.0
2023,0,2,1,12.066816325306588,3.0,0.0,0.0,5.0,0.0
2023,0,2,1,11.845827048676645,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.602775309696066,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.845827048676645,3.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.602775309696066,3.0,0.0,0.0,0.0,0.0
2023,100,2,1,12.046496440791149,2.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.350418300109132,2.0,0.0,0.0,0.0,1.0
2023,0,2,1,11.00256639901588,11.0,0.0,2.0,1.0,0.0
2023,0,2,1,10.708578531318057,11.0,0.0,2.0,1.0,0.0
2023,0,3,1,11.789799338705405,32.0,0.0,2.0,1.0,0.0
2023,0,3,1,11.560686528368489,32.0,0.0,2.0,1.0,0.0
2023,0,2,1,11.289794413577894,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.082157933374816,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.733994866722664,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.089637468588725,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.187209175200515,36.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.081850198455246,36.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.942113610091182,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.578722568760277,0.0,0.0,0.0,0.0,0.0
2023,100,2,1,12.100578787649335,2.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.367518117239056,2.0,0.0,0.0,0.0,1.0
2023,0,2,1,11.695255355062795,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.407576060361786,0.0,0.0,0.0,0.0,0.0
2023,0,1,1,10.645448706505872,70.0,0.0,2.0,1.0,0.0
2023,0,1,1,10.463131911491967,70.0,0.0,2.0,1.0,0.0
2023,0,2,1,11.912218229967051,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.318928009386722,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.037659911047468,2.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.613684409620816,2.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.07254696717504,8.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.695255355062795,8.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.345838935721968,2.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.100717685412471,2.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.942113610091182,2.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.578722568760277,2.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.849404844423074,11.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.695255355062795,11.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.235247879073018,25.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.052927293524846,25.0,0.0,0.0,0.0,0.0
2023,100,2,1,12.013706813470414,2.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.736077016252437,2.0,0.0,0.0,0.0,1.0
2023,0,2,1,12.487488878546145,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.128116509451258,0.0,0.0,0.0,0.0,0.0
2023,0,1,1,11.775297421715827,59.0,0.0,0.0,0.0,0.0
2022,100,0,1,12.031725210748633,1.0,0.0,0.0,0.0,1.0
2023,50,1,2,10.491301994830229,16.0,0.0,1.0,3.0,2.0
2023,0,2,1,11.461642696843066,2.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.356283350762888,2.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.898874704662955,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.415323661400773,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.029222095448674,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.384876161057711,0.0,0.0,0.0,0.0,0.0
2023,100,2,1,12.216027926866138,0.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.813037464800539,0.0,0.0,0.0,0.0,1.0
2023,0,2,1,12.006407555388575,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.744045122410057,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.006407555388575,3.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.744045122410057,3.0,0.0,0.0,0.0,0.0
2023,100,2,1,11.552155793461898,0.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.082157933374816,0.0,0.0,0.0,0.0,1.0
2023,0,2,1,12.345838935721968,9.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.904974309480181,9.0,0.0,0.0,0.0,0.0
2023,100,2,1,12.502470376049185,3.0,0.0,0.0,2.0,1.0
2023,100,2,1,11.970356641102999,3.0,0.0,0.0,2.0,1.0
2023,0,2,1,12.190964083849375,4.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.571203807011969,4.0,0.0,0.0,0.0,0.0
2023,100,1,1,11.918397239722838,41.0,0.0,0.0,0.0,1.0
2023,100,1,1,11.51293546492023,41.0,0.0,0.0,0.0,1.0
2023,100,2,1,12.577639650232573,0.0,0.0,0.0,0.0,1.0
2023,100,2,1,12.25486757159303,0.0,0.0,0.0,0.0,1.0
2023,0,2,1,12.165255859329688,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.059895922372384,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.612340764472155,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.206877321691456,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.612340764472155,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.206877321691456,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.07254696717504,4.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.849404844423074,4.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.037659911047468,11.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.51293546492023,11.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.821260987319457,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.409017571151187,1.0,0.0,0.0,0.0,0.0
2023,100,1,2,11.461642696843066,0.0,0.0,2.0,1.0,1.0
2023,100,2,0,11.608244735642321,2.0,0.0,0.0,0.0,1.0
2023,100,2,0,11.289794413577894,2.0,0.0,0.0,0.0,1.0
2023,0,0,1,10.915106645867503,2.0,0.0,0.0,0.0,0.0
2023,0,0,1,10.778977123006351,2.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.461642696843066,2.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.350418300109132,2.0,0.0,0.0,0.0,0.0
2023,100,2,1,11.83138646878959,0.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.308370569092329,0.0,0.0,0.0,0.0,1.0
2023,0,2,1,12.686339056811123,3.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.12649358035784,3.0,0.0,0.0,0.0,0.0
2021,0,1,0,10.308985993422082,16.0,0.0,0.0,44.0,0.0
2023,100,2,1,12.133507329024972,3.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.938774730599494,3.0,0.0,0.0,0.0,1.0
2023,100,1,1,12.154784614286667,40.0,0.0,0.0,0.0,1.0
2023,100,1,1,11.982935344196433,40.0,0.0,0.0,0.0,1.0
2023,100,2,1,12.206077645517674,3.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.918397239722838,3.0,0.0,0.0,0.0,1.0
2023,0,1,1,12.154784614286667,40.0,0.0,0.0,0.0,0.0
2023,0,1,1,12.118939442938288,40.0,0.0,0.0,0.0,0.0
2023,100,2,1,12.388398368982115,3.0,0.0,0.0,0.0,1.0
2023,100,2,1,12.100717685412471,3.0,0.0,0.0,0.0,1.0
2023,100,2,1,12.206077645517674,3.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.918397239722838,3.0,0.0,0.0,0.0,1.0
2023,0,2,1,12.60987303543023,8.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.40942564947524,8.0,0.0,0.0,0.0,0.0
2023,100,2,1,11.87757552297847,0.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.097425172408931,0.0,0.0,0.0,0.0,1.0
2023,0,1,1,11.908346971208951,3.0,0.0,0.0,0.0,0.0
2023,0,1,1,11.746241104725792,3.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.337105293891872,5.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.695255355062795,5.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.100717685412471,30.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.407576060361786,30.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.748005492256807,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.264476926102367,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.100717685412471,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.982935344196433,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.513561021741964,30.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.04355959836804,30.0,0.0,0.0,0.0,0.0
2023,0,1,1,11.289794413577894,2.0,0.0,0.0,0.0,0.0
2023,0,1,1,11.002116507732017,2.0,0.0,0.0,0.0,0.0
2023,100,2,1,12.464587201678082,0.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.891368749982085,0.0,0.0,0.0,0.0,1.0
2023,0,2,1,12.206077645517674,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.982935344196433,0.0,0.0,0.0,0.0,0.0
2023,100,3,1,12.644330802262578,0.0,0.0,0.0,0.0,1.0
2023,100,3,1,12.384223015005313,0.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.863589378812122,2.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.461642696843066,2.0,0.0,0.0,0.0,1.0
2023,0,2,1,11.951186847493476,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.845827048676645,1.0,0.0,0.0,0.0,0.0
2023,100,1,1,11.849404844423074,0.0,0.0,0.0,0.0,1.0
2023,100,1,1,11.695255355062795,0.0,0.0,0.0,0.0,1.0
2023,100,2,1,12.464587201678082,0.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.891368749982085,0.0,0.0,0.0,0.0,1.0
2023,0,1,1,11.407576060361786,2.0,0.0,2.0,34.0,0.0
2023,0,1,1,11.002116507732017,2.0,0.0,2.0,34.0,0.0
2023,100,0,2,11.264476926102367,2.0,1.0,8.0,20.0,1.0
2023,100,0,2,11.52683823202353,1.0,0.0,6.0,7.0,1.0
2023,0,2,1,12.419169901386761,34.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.056417678159836,34.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.323860125621126,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.9601785009348,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.845827048676645,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.602775309696066,0.0,0.0,0.0,0.0,0.0
2023,0,1,1,11.736077016252437,0.0,0.0,0.0,0.0,0.0
2023,0,1,1,11.407576060361786,0.0,0.0,0.0,0.0,0.0
2023,100,2,1,11.51293546492023,25.0,0.0,1.0,6.0,1.0
2023,100,2,1,11.156264806643742,25.0,0.0,1.0,6.0,1.0
2023,0,2,1,12.132969552931216,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.769898298682092,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.845827048676645,3.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.602775309696066,3.0,0.0,0.0,0.0,0.0
2023,100,2,1,11.695255355062795,2.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.225256725762893,2.0,0.0,0.0,0.0,1.0
2023,0,2,1,12.037659911047468,2.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.613684409620816,2.0,0.0,0.0,0.0,0.0
2023,100,2,1,12.570719231334277,3.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.849404844423074,3.0,0.0,0.0,0.0,1.0
2023,100,2,1,12.570719231334277,3.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.849404844423074,3.0,0.0,0.0,0.0,1.0
2023,0,1,1,11.695255355062795,0.0,0.0,0.0,0.0,0.0
2023,0,1,1,11.407576060361786,0.0,0.0,0.0,0.0,0.0
2023,0,1,1,11.002116507732017,34.0,0.0,2.0,1.0,0.0
2023,0,1,1,10.819798284210286,34.0,0.0,2.0,1.0,0.0
2023,100,2,1,12.278630488282447,1.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.9601785009348,1.0,0.0,0.0,0.0,1.0
2023,100,2,1,12.19602736016897,5.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.643962499267984,5.0,0.0,0.0,0.0,1.0
2023,100,0,1,11.225256725762893,2.0,0.0,0.0,0.0,1.0
2023,100,0,1,11.002116507732017,2.0,0.0,0.0,0.0,1.0
2023,0,2,1,12.228328144428588,3.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.864996828675356,3.0,0.0,0.0,0.0,0.0
2023,100,2,1,12.251528686253542,1.0,0.0,0.0,0.0,1.0
2023,100,2,1,12.112865752267137,1.0,0.0,0.0,0.0,1.0
2023,0,2,1,11.849404844423074,11.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.695255355062795,11.0,0.0,0.0,0.0,0.0
2022,0,0,1,11.350418300109132,1.0,0.0,0.0,0.0,0.0
2023,100,1,1,10.596659732783579,3.0,0.0,2.0,1.0,1.0
2023,100,0,1,11.695255355062795,9.0,0.0,0.0,1.0,1.0
2023,100,0,1,11.002116507732017,9.0,0.0,0.0,1.0,1.0
2023,0,2,1,11.898874704662955,3.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.415323661400773,3.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.345838935721968,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.04355959836804,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.33270970174018,2.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.58989576532275,2.0,0.0,0.0,0.0,0.0
2023,100,2,1,12.100717685412471,0.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.982935344196433,0.0,0.0,0.0,0.0,1.0
2023,100,2,1,12.100717685412471,5.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.982935344196433,5.0,0.0,0.0,0.0,1.0
2023,0,2,1,12.100717685412471,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.775297421715827,0.0,0.0,0.0,0.0,0.0
2023,100,2,1,10.859018228147887,2.0,0.0,1.0,3.0,1.0
2023,100,2,1,10.778977123006351,2.0,0.0,1.0,3.0,1.0
2023,100,0,2,11.002116507732017,2.0,0.0,0.0,0.0,1.0
2023,50,0,2,10.819798284210286,2.0,0.0,0.0,67.0,2.0
2023,0,2,1,12.331387247601905,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.80036500801413,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.437188334739655,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.767575435251748,0.0,0.0,0.0,0.0,0.0
2023,100,2,2,11.736069016284437,61.0,0.0,2.0,1.0,1.0
2023,0,0,2,13.592368256649284,1.0,0.0,3.0,4.0,0.0
2023,0,2,1,11.289794413577894,2.0,0.0,0.0,0.0,0.0
2023,0,2,1,10.868587496017359,2.0,0.0,0.0,0.0,0.0
2023,100,2,1,12.429220196836383,0.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.998439434579149,0.0,0.0,0.0,0.0,1.0
2023,100,0,1,11.350418300109132,2.0,0.0,0.0,0.0,1.0
2023,100,0,1,11.225256725762893,2.0,0.0,0.0,0.0,1.0
2023,0,2,1,11.942113610091182,2.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.578722568760277,2.0,0.0,0.0,0.0,0.0
2023,0,1,1,12.013706813470414,2.0,0.0,0.0,0.0,0.0
2023,0,1,1,11.728044909070785,2.0,0.0,0.0,0.0,0.0
2023,100,2,1,11.66078496820908,2.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.310405282483078,2.0,0.0,0.0,0.0,1.0
2023,0,2,1,12.029222095448674,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.384876161057711,0.0,0.0,0.0,0.0,0.0
2023,100,2,1,12.429220196836383,0.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.050905878263567,0.0,0.0,0.0,0.0,1.0
2023,0,2,1,12.444108750217069,6.0,0.0,0.0,3.0,0.0
2023,0,2,1,12.03884263630228,6.0,0.0,0.0,3.0,0.0
2023,0,2,1,12.444108750217069,6.0,0.0,0.0,3.0,0.0
2023,0,2,1,12.03884263630228,6.0,0.0,0.0,3.0,0.0
2023,0,1,1,12.04355959836804,1.0,0.0,0.0,0.0,0.0
2023,0,1,1,11.695255355062795,1.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.733994866722664,0.0,0.0,0.0,0.0,0.0
2023,0,2,1,11.089637468588725,0.0,0.0,0.0,0.0,0.0
2023,100,2,1,12.271771430800912,0.0,0.0,0.0,0.0,1.0
2023,100,2,1,12.005338614729048,0.0,0.0,0.0,0.0,1.0
2023,0,0,2,9.392745258631441,0.0,0.0,0.0,38.0,0.0
2022,100,2,1,12.834683971615659,30.0,0.0,0.0,0.0,1.0
2023,100,2,1,11.461642696843066,0.0,0.0,1.0,15.0,1.0
2023,100,1,2,14.115615891155079,48.0,0.0,3.0,4.0,1.0
2023,0,2,1,12.301387370778713,3.0,0.0,0.0,0.0,0.0
2023,0,2,1,12.04355959836804,3.0,0.0,0.0,0.0,0.0
2023,0,3,1,12.367345048436391,0.0,0.0,0.0,0.0,0.0
2023,0,3,1,12.25486757159303,0.0,0.0,0.0,0.0,0.0
